#output_form t Sz_tagged Sz_ave Sx_tagged Sx_ave Sy_tagged Sy_ave SzSz_tagged SzSz_ave SxSx_tagged SxSx_ave SySy_tagged SySy_ave total_energy bath_energy system_energy interaction_energy entanglement_entropy
0.0000000000000000e+00 -1.1102230246251565e-16 -2.4056632613604004e-01 1.0000000000000000e+00 -1.4779931893874654e-01 0.0000000000000000e+00 0.0000000000000000e+00 -1.1102230246251565e-16 4.3404117952943723e-02 -7.2169897840811958e-01 1.7361647181177461e-01 -1.1796119636642288e-16 1.3877787807814457e-17 -8.0424744602029952e-01 -1.8042474460202995e+00 2.0000000000000000e+00 -1.0000000000000000e+00 0.0000000000000000e+00 
1.0000000000000000e-02 -1.4431574080653320e-04 -2.4061442701817651e-01 9.9954798448732407e-01 -1.4785376796449343e-01 -1.4429168768763094e-02 -4.8088499827180524e-03 8.1670265020122867e-05 4.3404120532068637e-02 -7.2155464269264025e-01 1.7354703616809619e-01 -5.5614215114789534e-05 6.9433064553527560e-05 -8.0424744602030040e-01 -1.8039587710376654e+00 1.9990238111042447e+00 -9.9931248608687961e-01 1.6796150589087487e-03 
2.0000000000000000e-02 -5.7697438904341647e-04 -2.4075858110498891e-01 9.9819277077657809e-01 -1.4801688208002098e-01 -2.8829485388784673e-02 -9.6028463484739025e-03 3.2629234136163920e-04 4.3404159193050997e-02 -7.2112168454663750e-01 1.7333886050569447e-01 -2.2190531010300024e-04 2.7757006597292633e-04 -8.0424744602030040e-01 -1.8030928014796026e+00 1.9960970543586343e+00 -9.9725169889933207e-01 5.7515271004792198e-03 
2.9999999999999999e-02 -1.2971108543220478e-03 -2.4099834299876574e-01 9.9593685495750484e-01 -1.4828796337492250e-01 -4.3172160912394564e-02 -1.4367163583961487e-02 7.3270158772700822e-04 4.3404326512704851e-02 -7.2040025125616358e-01 1.7299233809158110e-01 -4.9722103312877658e-04 6.2392516043244717e-04 -8.0424744602029974e-01 -1.8016497041532600e+00 1.9912251544878488e+00 -9.9382289635488852e-01 1.1663848834200609e-02 
4.0000000000000001e-02 -2.3032854247760359e-03 -2.4133297130638584e-01 9.9278438921431411e-01 -1.4866585191036569e-01 -5.7428532620609887e-02 -1.9087032329017609e-02 1.2989619789931794e-03 4.3404776140220806e-02 -7.1939058924493005e-01 1.7250812257765671e-01 -8.7881561887698939e-04 1.1076910468408585e-03 -8.0424744602030018e-01 -1.7996297591926020e+00 1.9844171357162401e+00 -9.8903482254393826e-01 1.9117649997992522e-02 
5.0000000000000003e-02 -3.5934869191717178e-03 -2.4176143004201886e-01 9.8874116990675476e-01 -1.4914893057314857e-01 -7.1570126704483927e-02 -2.3747767317915974e-02 2.0223736512934576e-03 4.3405721833075096e-02 -7.1809304548711994e-01 1.7188712532215045e-01 -1.3628617364107587e-03 1.7277426094928956e-03 -8.0424744602030018e-01 -1.7970333632296431e+00 1.9756855963539239e+00 -9.8289967914458098e-01 2.7899955135118996e-02 
6.0000000000000005e-02 -5.1651370877459635e-03 -2.4228239058712195e-01 9.8381462094172245e-01 -1.4973513184400511e-01 -8.5568720428661080e-02 -2.8334795158737575e-02 2.8994834242620504e-03 4.3407436115598275e-02 -7.1650806947011370e-01 1.7113051166179427e-01 -1.9444671487831716e-03 2.4826419873258490e-03 -8.0424744602030007e-01 -1.7938610338105476e+00 1.9650466733395717e+00 -9.7543308554932417e-01 3.7842894232893741e-02 
7.0000000000000007e-02 -7.0150962497289582e-03 -2.4289423420396097e-01 9.7801377249325294e-01 -1.5042194645292184e-01 -9.9396403607529799e-02 -3.2833681897521880e-02 3.9260982597706384e-03 4.3410248568430919e-02 -7.1463621569204050e-01 1.7023969615672510e-01 -2.6176960173323743e-03 3.3706450395623797e-03 -8.0424744602030007e-01 -1.7901134150330953e+00 1.9525199968616413e+00 -9.6665402784884613e-01 4.8806531546833128e-02 
8.0000000000000002e-02 -9.1396701521140322e-03 -2.4359505509782078e-01 9.7134923514490379e-01 -1.5120643388662425e-01 -1.1302563922691160e-01 -3.7230160314483569e-02 5.0973016051227005e-03 4.3414543759360456e-02 -7.1247814667489973e-01 1.6921633683614587e-01 -3.3755947648890228e-03 4.3897091692121177e-03 -8.0424744602030040e-01 -1.7857912843754509e+00 1.9381286352137508e+00 -9.5658479685860032e-01 6.0669991342016075e-02 
8.9999999999999997e-02 -1.1534618030955235e-02 -2.4438266402202910e-01 9.6383316954440734e-01 -1.5208523470593718e-01 -1.2642932304738100e-01 -4.1510156900295477e-02 6.4074725575381519e-03 4.3420758828226262e-02 -7.1003463646998011e-01 1.6806232847864191e-01 -4.2102223937529534e-03 5.5375024578502201e-03 -8.0424744602029996e-01 -1.7808955606797854e+00 1.9218990300733374e+00 -9.4525091541385198e-01 7.3326288497497352e-02 
9.9999999999999992e-02 -1.4195161853202520e-02 -2.4525459241887712e-01 9.5547925167601711e-01 -1.5305458462342869e-01 -1.3958084202907145e-01 -4.5659818461296388e-02 7.8503077758496631e-03 4.3429380740694946e-02 -7.0730657462839974e-01 1.6677979496669784e-01 -5.1126851363465092e-03 6.8114140573256503e-03 -8.0424744602030029e-01 -1.7754273132480176e+00 1.9038609224254328e+00 -9.3268105519771549e-01 8.6679069221701585e-02 
1.0999999999999999e-01 -1.7115996713951698e-02 -2.4620809708851654e-01 9.4630263387111646e-01 -1.5411033028465285e-01 -1.5245413142215775e-01 -4.9665538303467170e-02 9.4188460547280362e-03 4.3440943227729657e-02 -7.0429497060587587e-01 1.6537108076035120e-01 -6.0731752989777732e-03 8.2085657766375730e-03 -8.0424744602030018e-01 -1.7693877720008739e+00 1.8840472693852570e+00 -9.1890694340468326e-01 1.0064043703970871e-01 
1.1999999999999998e-01 -2.0291302360894492e-02 -2.4724016537691326e-01 9.3631990169235957e-01 -1.5524794668943717e-01 -1.6502373037211021e-01 -5.3513981946137983e-02 1.1105495466466525e-02 4.3456023429490759e-02 -7.0100095856730249e-01 1.6383874154003347e-01 -7.0810141422332010e-03 9.7258247951942014e-03 -8.0424744602030007e-01 -1.7627783386455937e+00 1.8624941522042722e+00 -9.0396325957897850e-01 1.1512944042792903e-01 
1.2999999999999998e-01 -2.3714755814806032e-02 -2.4834752087297352e-01 9.2554902684079621e-01 -1.5646255618304275e-01 -1.7726483589424719e-01 -5.7192112317626241e-02 1.2902062965442301e-02 4.3475238264200446e-02 -6.9742580255339159e-01 1.6218553407343508e-01 -8.1246986252213119e-03 1.1359817427082863e-02 -8.0424744602030018e-01 -1.7556005987919818e+00 1.8392406757741895e+00 -8.8788752300250784e-01 1.3007098597138159e-01 
1.3999999999999999e-01 -2.7379545052049481e-02 -2.4952662960401348e-01 9.1400931624906279e-01 -1.5774894894068481e-01 -1.8915335507806869e-01 -6.0687214386364798e-02 1.4799786340874282e-02 4.3499240544170294e-02 -6.9357090196855298e-01 1.6041440536567392e-01 -9.1919518252736102e-03 1.3106943854874228e-02 -8.0424744602030052e-01 -1.7478563349511127e+00 1.8143288599721008e+00 -8.7071997104128862e-01 1.4539503684172059e-01 
1.4999999999999999e-01 -3.1278383712348479e-02 -2.5077370671783034e-01 9.0172135753675020e-01 -1.5910160486286659e-01 -2.0066595538828647e-01 -6.3986919182548993e-02 1.6789368394434734e-02 4.3528714862713681e-02 -6.8943779734635280e-01 1.5852848115610976e-01 -1.0269776829847671e-02 1.4963393745894935e-02 -8.0424744602030052e-01 -1.7395475403459213e+00 1.7878035232173264e+00 -8.5250342889170561e-01 1.6103600903959192e-01 
1.6000000000000000e-01 -3.5403526792491424e-02 -2.5208472363874940e-01 8.8870696101641222e-01 -1.6051471679326981e-01 -2.1178011293635524e-01 -6.7079227166906549e-02 1.8861013210693361e-02 4.3564373277041435e-02 -6.8502817634633217e-01 1.5653105382880697e-01 -1.1344513883312431e-02 1.6925162658869983e-02 -8.0424744602030007e-01 -1.7306764334581000e+00 1.7597121586365789e+00 -8.3328317119877904e-01 1.7693230841445978e-01 
1.7000000000000001e-01 -3.9746787284172025e-02 -2.5345541568416707e-01 8.7498909845033079e-01 -1.6198221496558937e-01 -2.2247415860362607e-01 -6.9952530904869567e-02 2.1004464380315641e-02 4.3606950813452304e-02 -6.8034387993368628e-01 1.5442556980688024e-01 -1.2401900558099421e-02 1.8988069144385920e-02 -8.0424744602030040e-01 -1.7212454732312636e+00 1.7301048032585760e+00 -8.1310677604761272e-01 1.9302597006897376e-01 
1.8000000000000002e-01 -4.4299553711879436e-02 -2.5488129012729827e-01 8.6059183876908540e-01 -1.6349779258070993e-01 -2.3272732190494222e-01 -7.2595637006194827e-02 2.3209045028418196e-02 4.3657200822180088e-02 -6.7538690869133666e-01 1.5221561650374549e-01 -1.3427134707412754e-02 2.1147772438792858e-02 -8.0424744602030018e-01 -1.7112573748462230e+00 1.6990339006822313e+00 -7.9202397185630846e-01 2.0926237351403890e-01 
1.9000000000000003e-01 -4.9052808524595815e-02 -2.5635763469105094e-01 8.4554028097306899e-01 -1.6505493241103106e-01 -2.4251977248955819e-01 -7.4997787291926049e-02 2.5463699493535025e-02 4.3715890210134799e-02 -6.7015942921226146e-01 1.4990490890661859e-01 -1.4404939945377324e-02 2.3399790647965001e-02 -8.0424744602030029e-01 -1.7007151259804405e+00 1.6665541576838399e+00 -7.7008647772369965e-01 2.2559001462924722e-01 
2.0000000000000004e-01 -5.3997147293089465e-02 -2.5787952645721030e-01 8.2986048444741156e-01 -1.6664693432455743e-01 -2.5183265918463260e-01 -7.7148679152524324e-02 2.7757036496320886e-02 4.3783794580471047e-02 -6.6466378051861041e-01 1.4749727586944614e-01 -1.5319633390176612e-02 2.5739519314801240e-02 -8.0424744602030007e-01 -1.6896220034603546e+00 1.6327223952482786e+00 -7.4734783780822400e-01 2.4196032065737161e-01 
2.1000000000000005e-01 -5.9122798662778475e-02 -2.5944184117441044e-01 8.1357939692919823e-01 -1.6826694361761754e-01 -2.6064814649519885e-01 -7.9038485062982791e-02 3.0077373631388848e-02 4.3861693308431683e-02 -6.5890248045312960e-01 1.4499664619380415e-01 -1.6155195396473428e-02 2.8162250262482588e-02 -8.0424744602030040e-01 -1.6779815902122772e+00 1.5975973945270072e+00 -7.2386325033503041e-01 2.5832749803309596e-01 
2.2000000000000006e-01 -6.4419645010509563e-02 -2.6103926294770968e-01 7.9672478037342409e-01 -1.6990798004175001e-01 -2.6894944848341196e-01 -8.0657871222801519e-02 3.2412783010629331e-02 4.3950364583242883e-02 -6.5287823198774797e-01 1.4240703457715179e-01 -1.6895340995218916e-02 3.0663190604323765e-02 -8.0424744602030007e-01 -1.6657977924149838e+00 1.5612397382415937e+00 -6.9968939184690992e-01 2.7464840536764312e-01 
2.3000000000000007e-01 -6.9877243752136331e-02 -2.6266629429196037e-01 7.7932513497075528e-01 -1.7156296740743923e-01 -2.7672085995895745e-01 -8.1998015290803958e-02 3.4751137881944394e-02 4.4050580445975623e-02 -6.4659392939385629e-01 1.3973252750817319e-01 -1.7523592751896855e-02 3.3237481810569659e-02 -8.0424744602030040e-01 -1.6530748567549454e+00 1.5237116480654427e+00 -6.7488423733079772e-01 2.9088244572775845e-01 
2.4000000000000007e-01 -7.5484849246522101e-02 -2.6431726653059129e-01 7.6140962157585923e-01 -1.7322476364498127e-01 -2.8394778492175865e-01 -8.3050623186926853e-02 3.7080160043634181e-02 4.4163101853239482e-02 -6.4005266421883023e-01 1.3697726918878214e-01 -1.8023354748325025e-02 3.5880218722696790e-02 -8.0424744602030029e-01 -1.6398173876834288e+00 1.4850768185284573e+00 -6.4950687686532882e-01 3.0699147368096885e-01 
2.5000000000000006e-01 -8.1231435240496197e-02 -2.6598635052087816e-01 7.4300798280979574e-01 -1.7488619120084214e-01 -2.9061676220748844e-01 -8.3807944935304121e-02 3.9387467871647097e-02 4.4288673796338419e-02 -6.3325773101371707e-01 1.3414544756169774e-01 -1.8377987388394044e-02 3.8586468406682221e-02 -8.0424744602030040e-01 -1.6260303645733911e+00 1.4454002479993431e+00 -6.2361732944625237e-01 3.2293971357463741e-01 
2.6000000000000006e-01 -8.7105717798410198e-02 -2.6766756768629230e-01 7.2415046310371034e-01 -1.7654006764643060e-01 -2.9671548829582817e-01 -8.4262789525172854e-02 4.1660624774611965e-02 4.4428020505091849e-02 -6.2621263275771577e-01 1.3124128052133380e-01 -1.8570882724560103e-02 4.1351288738292774e-02 -8.0424744602030040e-01 -1.6117191586732353e+00 1.4047480673082156e+00 -5.9727635465528062e-01 3.3869368627149565e-01 
2.7000000000000007e-01 -9.3096178659222706e-02 -2.6935480133606693e-01 7.0486772795383712e-01 -1.7817923637526009e-01 -3.0223283725089756e-01 -8.4408538768361643e-02 4.3887187889983970e-02 4.4581840764917703e-02 -6.1892108592613304e-01 1.2826900238408598e-01 -1.8585539999555367e-02 4.4169746615714746e-02 -8.0424744602030029e-01 -1.5968895497541065e+00 1.3631873665780629e+00 -5.7054526284425677e-01 3.5422214214574183e-01 
2.8000000000000008e-01 -9.9191088963528795e-02 -2.7104180825171692e-01 6.8519078265957600e-01 -1.7979659726401923e-01 -3.0715887777274814e-01 -8.4239160134361279e-02 4.6054756833783822e-02 4.4750803374985909e-02 -6.1138702514989052e-01 1.2523285069195897e-01 -1.8405641096634485e-02 4.7036935697773487e-02 -8.0424744602029996e-01 -1.5815477423474447e+00 1.3207860208373878e+00 -5.4348572451024313e-01 3.6949599859770360e-01 
2.9000000000000009e-01 -1.0537853329262814e-01 -2.7272223051989758e-01 6.6515089081717282e-01 -1.8138513717310886e-01 -3.1148488734823143e-01 -8.3749218546215767e-02 4.8151022316278769e-02 4.4935542774287081e-02 -6.0361460741636264e-01 1.2213705342086668e-01 -1.8015125591750183e-02 4.9947993569564662e-02 -8.0424744602030052e-01 -1.5657003814700317e+00 1.2776125149880317e+00 -5.1615957953830061e-01 3.8448828070418023e-01 
3.0000000000000010e-01 -1.1164643396157481e-01 -2.7438960759066316e-01 6.4477949284127511e-01 -1.8293796016273833e-01 -3.1520336349888489e-01 -8.2933887122704539e-02 5.0163814436560539e-02 4.5136654861330845e-02 -5.9560821576336387e-01 1.1898581666187820e-01 -1.7398265102346155e-02 5.2898118241509390e-02 -8.0424744602030040e-01 -1.5493545677346976e+00 1.2337357687017629e+00 -4.8862864698736574e-01 3.9917406390929433e-01 
3.1000000000000011e-01 -1.1798257550820473e-01 -2.7603738853992976e-01 6.2410812478539501e-01 -1.8444831730170322e-01 -3.1830803213268710e-01 -8.1788956854507822e-02 5.2081150470300458e-02 4.5354693031896709e-02 -5.8737246242043650e-01 1.1578331284019035e-01 -1.6539736629958363e-02 5.5882583892631323e-02 -8.0424744602030018e-01 -1.5325178717462968e+00 1.1892249618166875e+00 -4.6095453609069081e-01 4.1353041789388922e-01 
3.2000000000000012e-01 -1.2437462932036281e-01 -2.7765894451471457e-01 6.0316833773005607e-01 -1.8590963594748086e-01 -3.2079385301556929e-01 -8.0310845204240519e-02 5.3891281967015869e-02 4.5590164457814851e-02 -5.7891219135421879e-01 1.1253366953270853e-01 -1.5424694597524172e-02 5.8896755774195085e-02 -8.0424744602030007e-01 -1.5151983476843891e+00 1.1441493607999309e+00 -4.3319845913584187e-01 4.2753635095269582e-01 
3.3000000000000013e-01 -1.3081017834395425e-01 -2.7924758133954586e-01 5.8199161800417110e-01 -1.8731554837828290e-01 -3.2265702238739952e-01 -7.8496603622405681e-02 5.5582740975944733e-02 4.5843526628165765e-02 -5.7023248017757711e-01 1.0924095894083276e-01 -1.4038841287199101e-02 6.1936104195719897e-02 -8.0424744602030018e-01 -1.4974045459763614e+00 1.0985781468363651e+00 -4.0542104688030389e-01 4.4117275436677644e-01 
3.4000000000000014e-01 -1.3727674181503419e-01 -2.8079655226230177e-01 5.6060930850099377e-01 -1.8865991966017981e-01 -3.2389497275575918e-01 -7.6343923973450925e-02 5.7144385223086930e-02 4.6115184172569858e-02 -5.6133864138535161e-01 1.0590918807041054e-01 -1.2368495390550530e-02 6.4996217521738037e-02 -8.0424744602030029e-01 -1.4791455249674690e+00 1.0525802460944704e+00 -3.7768216714730174e-01 4.5442234639101670e-01 
3.5000000000000014e-01 -1.4376179995988880e-01 -2.8229907081763878e-01 5.3905253134481601e-01 -1.8993687463535150e-01 -3.2450636990914228e-01 -7.3851143868194649e-02 5.8565442066133566e-02 4.6405485984392897e-02 -5.5223622288296026e-01 1.0254228966585011e-01 -1.0400658390203162e-02 6.8072814114475452e-02 -8.0424744602030052e-01 -1.4604308614973844e+00 1.0062241627096875e+00 -3.5004074723260359e-01 4.6726961558786445e-01 
3.6000000000000015e-01 -1.5025281860798168e-01 -2.8374832378611498e-01 5.1735211215850940e-01 -1.9114082392092011e-01 -3.2449110719922925e-01 -7.1017250900929696e-02 5.9835551058820297e-02 4.6714722659742809e-02 -5.4293100777774450e-01 9.9144113940137488e-02 -8.1230785003607933e-03 7.1161753164838137e-02 -8.0424744602030040e-01 -1.4412706602964511e+00 9.5957781501302808e-01 -3.2255460073687736e-01 4.7970076333294298e-01 
3.7000000000000016e-01 -1.5673727366370976e-01 -2.8513748422710500e-01 4.9553850617498441e-01 -1.9226648881165298e-01 -3.2385029714955693e-01 -6.7841885791490530e-02 6.0944804961730270e-02 4.7043124266083952e-02 -5.3342901340675009e-01 9.5718421136980938e-02 -5.5243119030287252e-03 7.4259044361653523e-02 -8.0424744602030018e-01 -1.4216755621187458e+00 9.1270837551811412e-01 -2.9528025941966851e-01 4.9170364539866357e-01 
3.8000000000000017e-01 -1.6320267538412708e-01 -2.8645972456362107e-01 4.7364172642777974e-01 -1.9330892498409299e-01 -3.2258626045522087e-01 -6.4325344434497667e-02 6.1883789042672971e-02 4.7390858452162322e-02 -5.2373648957864460e-01 9.2268874955571512e-02 -2.5937810272462017e-03 7.7360856356984600e-02 -8.0424744602030007e-01 -1.4016567505334268e+00 8.6568211516349580e-01 -2.6827281065036912e-01 5.0326771259070513e-01 
3.9000000000000018e-01 -1.6963659241116491e-01 -2.8770822969722470e-01 4.5169127424724764e-01 -1.9426354490434186e-01 -3.2070251244516412e-01 -6.0468578859846668e-02 6.2643618516489474e-02 4.7758028908732590e-02 -5.1385991601162440e-01 8.8799036862524258e-02 6.7817036989888807e-04 8.0463523993461530e-02 -8.0424744602030029e-01 -1.3812259573005277e+00 8.1856425228891272e-01 -2.4158574100868535e-01 5.1438395047105046e-01 
4.0000000000000019e-01 -1.7602667550836992e-01 -2.8887621013130627e-01 4.2971607227927522e-01 -1.9512613884679442e-01 -3.1820374708510468e-01 -5.6273197110301175e-02 6.3215973981428364e-02 4.8144674187318763e-02 -5.0380599895344824e-01 8.5312361309495988e-02 4.3002255492538485e-03 8.3563554267903697e-02 -8.0424744602029996e-01 -1.3603954662624329e+00 7.7141880680436548e-01 -2.1527078656223253e-01 5.2504481825144844e-01 
4.1000000000000020e-01 -1.8236068095379998e-01 -2.8995691508115090e-01 4.0774440023314795e-01 -1.9589289443654745e-01 -3.1509581860522329e-01 -5.1741462043766583e-02 6.3593134717083749e-02 4.8550766881942743e-02 -4.9358166697411432e-01 8.1812191868795223e-02 8.2800467780142634e-03 8.6657631013980441e-02 -8.0424744602030029e-01 -1.3391781156876168e+00 7.2430845998939597e-01 -1.8937779032207946e-01 5.3524418698380782e-01 
4.2000000000000021e-01 -1.8862649354246830e-01 -2.9094364554937052e-01 3.8580383355412268e-01 -1.9656041463400462e-01 -3.1138572084233285e-01 -4.6876289069459620e-02 6.3768009717267177e-02 4.8976213176426218e-02 -4.8319406592617048e-01 7.8301758293058965e-02 1.2624231161781643e-02 8.9742618295233265e-02 -8.0424744602030040e-01 -1.3175872990089581e+00 6.7729442033701126e-01 -1.6395456734835356e-01 5.4497727720986466e-01 
4.3000000000000022e-01 -1.9481214915356054e-01 -2.9182976734548832e-01 3.6392118520452948e-01 -1.9712573408630282e-01 -3.0708156439139017e-01 -4.1681242828757958e-02 6.3734166340029874e-02 4.9420852757539484e-02 -4.7265055307214998e-01 7.4784174498795264e-02 1.7338270506462541e-02 9.2815562508383700e-02 -8.0424744602030029e-01 -1.2956369639048901e+00 6.3043629583227878e-01 -1.3904677794768894e-01 5.5424059626220668e-01 
4.4000000000000022e-01 -2.0090585683960094e-01 -2.9260872402868709e-01 3.4212245072483710e-01 -1.9758633377660839e-01 -3.0219255166584646e-01 -3.6160532832992920e-02 6.3485856466377277e-02 4.9884459091933474e-02 -4.6195869038317527e-01 7.1262437467337250e-02 2.2426515380431715e-02 9.5873693205447683e-02 -8.0424744602029996e-01 -1.2733416096778924e+00 5.8379197302987373e-01 -1.1469780937228125e-01 5.6303187543280786e-01 
4.5000000000000023e-01 -2.0689602039677479e-01 -2.9327404975299648e-01 3.2043275673313704e-01 -1.9794015390902242e-01 -2.9672894997048671e-01 -3.0319008071855762e-02 6.3018040068936770e-02 5.0366740062480903e-02 -4.5112623701729998e-01 6.7739427050550152e-02 2.7892143530937136e-02 9.8914422651687386e-02 -8.0424744602030007e-01 -1.2507162828913114e+00 5.3741750326788673e-01 -9.0948666396875377e-02 5.7135000724406515e-01 
4.6000000000000024e-01 -2.1277125937772334e-01 -2.9381938199447605e-01 2.9887631300797329e-01 -1.9818560497378446e-01 -2.9070206269403465e-01 -2.4162150607404859e-02 6.2326406101952392e-02 5.0867338957373082e-02 -4.4016114099067238e-01 6.4217906662525914e-02 3.3737132791645016e-02 1.0193534414481942e-01 -8.0424744602030018e-01 -1.2277765712321789e+00 4.9136699632708492e-01 -6.7837871115206227e-02 5.7919498307124917e-01 
4.7000000000000025e-01 -2.1852042951030803e-01 -2.9423847414027265e-01 2.7747636828543459e-01 -1.9832157694463173e-01 -2.8412419873193412e-01 -1.7696068169905099e-02 6.1407390634424519e-02 5.1385835803088004e-02 -4.2907153005905602e-01 6.0700524832531327e-02 3.9962238600600226e-02 1.0493422912909901e-01 -8.0424744602030040e-01 -1.2045385955745846e+00 4.4569252181571517e-01 -4.5401372261430928e-02 5.8656783137452140e-01 
4.8000000000000026e-01 -2.2413264248806913e-01 -2.9452520791975362e-01 2.5625516988696717e-01 -1.9834744656753925e-01 -2.7700864025231070e-01 -1.0927485772882939e-02 6.0258192158956364e-02 5.1921749030178287e-02 -4.1786570183160965e-01 5.7189817588678020e-02 4.6566976229764738e-02 1.0790902314586211e-01 -8.0424744602030018e-01 -1.1810190002251808e+00 4.0044401852989969e-01 -2.3672464325019016e-02 5.9347055680351657e-01 
4.9000000000000027e-01 -2.2959728510039484e-01 -2.9467360565828687e-01 2.3523392727953432e-01 -1.9826308270760165e-01 -2.6936960892021466e-01 -3.8637363658609405e-03 5.8876784019868400e-02 5.2474537458740589e-02 -4.0655211314309803e-01 5.3688211636197365e-02 5.3549607808775705e-02 1.1085784066978048e-01 -8.0424744602030018e-01 -1.1572349413395722e+00 3.5566921200887125e-01 -2.6817166895992672e-03 5.9990608043809424e-01 
5.0000000000000022e-01 -2.3490403767272894e-01 -2.9467784233461497e-01 2.1443277965460283e-01 -1.9806884972848690e-01 -2.6122223069681427e-01 3.4872494557703173e-03 5.7261923915358809e-02 5.3043602588426879e-02 -3.9513936871483440e-01 5.0198028288873132e-02 6.0907134206701442e-02 1.1377895888741846e-01 -8.0424744602030074e-01 -1.1332040735056217e+00 3.1141354047284120e-01 1.7543087012479752e-02 6.0587818142546224e-01 
5.1000000000000023e-01 -2.4004289178949323e-01 -2.9453225742316641e-01 1.9387076759700622e-01 -1.9776560888667327e-01 -2.5258249933127103e-01 1.1116954663364487e-02 5.5413160439860804e-02 5.3628291175965799e-02 -3.8363620913863072e-01 4.6721488107130608e-02 6.8635291816443345e-02 1.1667081048162202e-01 -8.0424744602030063e-01 -1.1089445344970290e+00 2.6772008929926577e-01 3.6976999177462666e-02 6.1139144026667802e-01 
5.2000000000000024e-01 -2.4500416727475771e-01 -2.9423136650306575e-01 1.7356580889912232e-01 -1.9735471773053428e-01 -2.4346723866358799e-01 1.9016287908892943e-02 5.3330836644260887e-02 5.4227898081385228e-02 -3.7205149822182754e-01 4.3260716191550662e-02 7.6728554267117083e-02 1.1953197549178256e-01 -8.0424744602030018e-01 -1.0844749282079451e+00 2.2462953416086584e-01 5.5597948026779087e-02 6.1645118399468413e-01 
5.3000000000000025e-01 -2.4977852840806447e-01 -2.9376987261603610e-01 1.5353467856003877e-01 -1.9683802750223969e-01 -2.3389406385678491e-01 2.7175596518087652e-02 5.1016090603220099e-02 5.4841669362473422e-02 -3.6039420973506991e-01 3.9817748076194086e-02 8.5180139070309330e-02 1.2236117232605087e-01 -8.0424744602030040e-01 -1.0598143057867797e+00 1.8218009291604528e-01 7.3386766850433993e-02 6.2106343347183901e-01 
5.4000000000000026e-01 -2.5435699935517542e-01 -2.9314267735583649e-01 1.3379299299352870e-01 -1.9621787854835468e-01 -2.2388134167634460e-01 3.5584680340158013e-02 4.8470852990465052e-02 5.5468805595511018e-02 -3.4867341360786996e-01 3.6394536162114167e-02 9.3982019186642701e-02 1.2515724800709330e-01 -8.0424744602030018e-01 -1.0349821449947598e+00 1.4040748630946975e-01 9.0327212664989887e-02 6.2523485301750092e-01 
5.5000000000000027e-01 -2.5873097879585177e-01 -2.9234489167232974e-01 1.1435519845280115e-01 -1.9549709375291893e-01 -2.1344814993398556e-01 4.4232806430748527e-02 4.5697841674512213e-02 5.6108465398935554e-02 -3.3689826162012326e-01 3.2992956627838570e-02 1.0312493947964133e-01 1.2791916773794432e-01 -8.0424744602030040e-01 -1.0099983278221267e+00 9.9344907507676383e-02 1.0640597429414989e-01 6.2897270255594129e-01 
5.6000000000000028e-01 -2.6289225373312342e-01 -2.9137184637376162e-01 9.5234563664157751e-02 -1.9467897001463783e-01 -2.0261423621149419e-01 5.3108724544233467e-02 4.2700553358846566e-02 5.6759769135403655e-02 -3.2507797264061716e-01 2.9614816750424582e-02 1.1259843800458584e-01 1.3064600387889014e-01 -8.0424744602030040e-01 -9.8488311640215187e-01 5.9023000461753850e-02 1.2161266992009767e-01 6.3228479245190294e-01 
5.7000000000000028e-01 -2.6683301247078473e-01 -2.9021910231130033e-01 7.6443176645971875e-02 -1.9376726779759146e-01 -1.9139997597858177e-01 6.2200683410922254e-02 3.9483252302015687e-02 5.7421802766665843e-02 -3.1322181746616606e-01 2.6261862567976271e-02 1.2239087206091029e-01 1.3333692443007630e-01 -8.0424744602030063e-01 -9.5965712727030439e-01 1.9469847056551359e-02 1.3593983419345235e-01 6.3517944117582747e-01 
5.8000000000000029e-01 -2.7054585674812093e-01 -2.8888246023039160e-01 5.7991945673834214e-02 -1.9276619879252679e-01 -1.7982633021656841e-01 7.1496447774290831e-02 3.6050956164403236e-02 5.8093621834809671e-02 -3.0133910331730251e-01 2.2935786812251852e-02 1.3248944891785208e-01 1.3599118111765685e-01 -8.0424744602030018e-01 -9.3434130402294147e-01 -1.9289037026392036e-02 1.4938289502903335e-01 6.3766543591341285e-01 
